input_url,normalized_url,host,tls_handshake_ok,cert_subject_cn,cert_san_list,hostname_match,not_before_utc,not_after_utc,days_to_expiry,issuer_cn,serial_hex,http_status,final_url,redirect_chain,http_note,error,expired,expiring_7d,expiring_30d,cert_mismatch,final_is_http,has_insecure_note,severity,recommended_action
https://asmp-cic.lge.com,https://asmp-cic.lge.com,asmp-cic.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='asmp-cic.lge.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769BDB47D0>: Failed to resolve 'asmp-cic.lge.com' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://asmp-eic.lge.com,https://asmp-eic.lge.com,asmp-eic.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='asmp-eic.lge.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769BDB5590>: Failed to resolve 'asmp-eic.lge.com' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://asmp-india.lge.com,https://asmp-india.lge.com,asmp-india.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='asmp-india.lge.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769BDB65D0>: Failed to resolve 'asmp-india.lge.com' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://asmp-rus.lge.com,https://asmp-rus.lge.com,asmp-rus.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='asmp-rus.lge.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000002769BDB6990>: Failed to resolve 'asmp-rus.lge.com' ([Errno 11001] getaddrinfo failed)""))",TLS connect error: [Errno 11001] getaddrinfo failed / fallback: [Errno 11001] getaddrinfo failed,False,False,False,False,False,False,Low,No immediate action required
https://aswnus.lge.com,https://aswnus.lge.com,aswnus.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='aswnus.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB6D50>, 'Connection to aswnus.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://at.lge.com,https://at.lge.com,at.lge.com,True,*.register.lg.com,*.register.lg.com;register.lg.com,False,2025-03-07T00:00:00+00:00,2026-04-05T23:59:59+00:00,228.0,Amazon RSA 2048 M02,C8B2094621E4F9026F6D0F648B2C93F,200.0,https://www.lg.com/at/,http://www.lg.com/at | https://www.lg.com/at | https://www.lg.com/at/,"insecure (verify=False) due to: HTTPSConnectionPool(host='at.lge.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'at.lge.com'. (_ssl.c:1035)"")))",,False,False,False,True,False,True,High,Reissue certificate with correct SANs / domain alignment
https://at.lge.com,https://at.lge.com,at.lge.com,True,*.register.lg.com,*.register.lg.com;register.lg.com,False,2025-03-07T00:00:00+00:00,2026-04-05T23:59:59+00:00,228.0,Amazon RSA 2048 M02,C8B2094621E4F9026F6D0F648B2C93F,200.0,https://www.lg.com/at/,http://www.lg.com/at | https://www.lg.com/at | https://www.lg.com/at/,"insecure (verify=False) due to: HTTPSConnectionPool(host='at.lge.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'at.lge.com'. (_ssl.c:1035)"")))",,False,False,False,True,False,True,High,Reissue certificate with correct SANs / domain alignment
https://atom.lge.com,https://atom.lge.com,atom.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='atom.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9B390>, 'Connection to atom.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://atsagent.lge.com,https://atsagent.lge.com,atsagent.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='atsagent.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BC9B9D0>, 'Connection to atsagent.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
https://au.lge.com,https://au.lge.com,au.lge.com,True,*.register.lg.com,*.register.lg.com;register.lg.com,False,2025-03-07T00:00:00+00:00,2026-04-05T23:59:59+00:00,228.0,Amazon RSA 2048 M02,C8B2094621E4F9026F6D0F648B2C93F,200.0,https://www.lg.com/au/index.jsp,http://www.lg.com/au/index.jsp | https://www.lg.com/au/index.jsp,"insecure (verify=False) due to: HTTPSConnectionPool(host='au.lge.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'au.lge.com'. (_ssl.c:1035)"")))",,False,False,False,True,False,True,High,Reissue certificate with correct SANs / domain alignment
https://au.lge.com,https://au.lge.com,au.lge.com,True,*.register.lg.com,*.register.lg.com;register.lg.com,False,2025-03-07T00:00:00+00:00,2026-04-05T23:59:59+00:00,228.0,Amazon RSA 2048 M02,C8B2094621E4F9026F6D0F648B2C93F,200.0,https://www.lg.com/au/index.jsp,http://www.lg.com/au/index.jsp | https://www.lg.com/au/index.jsp,"insecure (verify=False) due to: HTTPSConnectionPool(host='au.lge.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'au.lge.com'. (_ssl.c:1035)"")))",,False,False,False,True,False,True,High,Reissue certificate with correct SANs / domain alignment
https://auction.lge.com,https://auction.lge.com,auction.lge.com,False,,,,,,,,,,,,"HTTP head error: HTTPSConnectionPool(host='auction.lge.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000002769BDB6850>, 'Connection to auction.lge.com timed out. (connect timeout=10.0)'))",TLS connect error: timed out / fallback: timed out,False,False,False,False,False,False,Low,No immediate action required
